Producto;DescripciÃ³n;Fabricante;Costo;Stock Total
MX:B360;"""Siemens Low Voltage, var. moldeada, caja de interruptores automáticos. Montaje en tablero de distribución, 240 V Interruptores automáticos, tipo BL, 3 polos, 240 V AC son circuitos, protección;""";39;45.52;0.0
MX:B370;"""Siemens Low Voltage, var. moldeada, caja de interruptores automáticos. Montaje en tablero de distribución, 240 V Interruptores automáticos, tipo BL, 3 polos, 240 V AC son circuitos, protección;""";39;44.88;1.0
MX:B38;GABINETE TIPO PANEL BOARD DE 30CC SIN MAIN BARRAS DE  250A;39;285.11;0.0
MX:B380;INTERRUPTOR  BL 3 P 80 A;39;24.7;0.0
MX:B390;"""Siemens Low Voltage, var. moldeada, caja de interruptores automáticos. Montaje en tablero de distribución, 240 V Interruptores automáticos, tipo BL, 3 polos, 240 V AC son circuitos, protección;""";39;46.68;0.0
MX:BQD240;BREAKER 40A 2 P 480Y/277V  PBD;39;0.0;0.0
MX:BQD260;Interruptor BQD 2P 60 A 480 V AC 14 kA;39;35.09;1.0
MX:BQD310;Interruptor BQD 3P 100 A 480 V AC 14 kA;39;70.1;0.0
MX:CQD350;Interruptor CQD 3P 50 A 480/277V 14 kA DIN;39;63.2;0.0
MX:FXD63B225L;Interruptor FD 3P 225 A 600 V 22 kA, terminales FX;39;257.400594;0.0
MX:NXD63B100;Interruptor ND 3P, 1000 A, 600 V 25kA FX NL;39;1733.79622;0.0
MX:NXD63B120;Interruptor ND 3P, 1200 A, 600 V 25kA FX NL;39;1938.15;0.0
MX:QJH23B150;Interruptor QJ 3P 150 A 240 V 22 kA;39;126.75;1.0
MX:QR22B125;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 125 A 2 polos (10 kA a 240 V). Características especiales: Sin;39;130.0;0.0
MX:QR23B125;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 125 A 3 polos (10 kA a 240 V). Características especiales: Sin;39;126.75;0.0
MX:QR23B225MX;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 225 A 3 polos (10 kA a 240 V). Características especiales: Sin;39;199.3;0.0
MX:QR23B250MX;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 250 A 3 polos (10 kA a 240 V). Características especiales: Sin;39;149.5;0.0
NH3GG50V630;FUSIBLE NH 630A 500V;39;57.0;0.0
NMA:H015254;REPUESTO PLACA DE BORNES;39;514.63;0.0
P1500-1R5G1;VARIADOR POWTRAN, 1AC230V  1.5KW P/2HP;39;285.5;0.0
P5-125/EA/SVB;SECCIONADOR 3P, PANEL 125A;39;104.41;0.0
Q115;Interruptor de 15 A 1P 120 V 10 K QP10,  KAICSIEMENS;39;4.606154;10.0
Q120;Interruptor de 20 A 1P 120 V 10 K QP  Interruptor de un solo polo y 20 A  10 K AIC SIEMENS;39;4.480004;19.0
Q130;BREAKER 30A 1P;39;2.026032;23.0
Q150;Interruptor de 50 A 1P 120 V 10 K QP10  K AIC;39;5.56;12.0
Q2020;Siemens Low Voltage Interruptores automáticos residenciales Interruptores pequeños termomagnéticos Interruptores - dúplex, tríplex, cuádruplex son circuitos, redes de centro de carga de;39;9.83;0.0
Q2100;BREAKER 100A 2P 240V;39;13.36287;0.0
Q2125;BREAKER 125A 2P;39;14.419934;0.0
Q215;Interruptor 15 A, 2P, 120/240 V, 10K  QP10 KAIC Siemens;39;6.89;3.0
Q220;Interruptor 20 A, 2P, 120/240 V, 10K  QP10 KAIC Siemens;39;10.923555;3.0
Q230;Interruptor de 30 A, 2P, 120/240 V, 10K QP;39;8.692575;8.0
Q240;BREAKER 40A 2P;39;7.603641;7.0
Q250;Interruptor 50 A 2P 120/240 V 10 K  QP10 KAIC;39;10.49;8.0
Q260;BREAKER 60A 2P;39;13.044349;2.0
Q270;BREAKER 70A 2P 240V;39;0.0;0.0
Q3100;Siemens Low Voltage Interruptores automáticos residenciales Interruptores pequeños termomagnéticos Interruptores - Tipo QP/MP 3 polos 240 V AC son protecciones de circuito, redes de centro de;39;28.75;2.0
Q315;Siemens Low Voltage Interruptores automáticos residenciales Interruptores pequeños termomagnéticos Interruptores - Tipo QP/MP 3 polos 240 V AC son protecciones de circuito, redes de centro de;39;23.87;0.0
Q320;Siemens Low Voltage Interruptores automáticos residenciales Interruptores pequeños termomagnéticos Interruptores - Tipo QP/MP 3 polos 240 V AC son protecciones de circuito, redes de centro de;39;23.89;2.0
Q330;Siemens Low Voltage Interruptores automáticos residenciales Interruptores pequeños termomagnéticos Interruptores - Tipo QP/MP 3 polos 240 V AC son protecciones de circuito, redes de centro de;39;25.52;0.0
Q340;Siemens Low Voltage Interruptores automáticos residenciales Interruptores pequeños termomagnéticos Interruptores - Tipo QP/MP 3 polos 240 V AC son protecciones de circuito, redes de centro de;39;25.665556;0.0
Q350;Interruptor 50 A 3P 240 V 10 K QP;39;23.612337;0.0
Q360;Siemens Low Voltage Interruptores automáticos residenciales Interruptores pequeños termomagnéticos Interruptores - Tipo QP/MP 3 polos 240 V AC son protecciones de circuito, redes de centro de;39;21.97;0.0
Q370;BREAKER 70A 3P 240V;39;38.700286;0.0
REF12;REFRIGERANTE R410 650 GR;39;9.8;0.0
RO21-20;FUSIBLE TIPO BOTELLA 20A 500V B-E27;39;0.25;0.0
RT14-202;FUSIBLE CILINDRICO, 2A 10X38MM, 500V;39;0.57;0.0
RT18-32-1;BASE PORTAFUSIBLE 1P, MONTAJE EN RIEL DIN;39;2.5;0.0
S01MN064A;BOBINA PARA INTERRUPTOR NXD 120 VAC;39;337.5;0.0
S1836L3150;CENTRO DE CARGA 18CC, 3F, 150A;39;0.0;0.0
SALQ81012-B;PANNELBOARD TIPO P1 DE 30cc, CON MAIN DE 200A BARRAS DE 250A Y 4 RAMALES DE 80A TRIFASICO 480V;39;810.89;0.0
SDE-SIE;SERVICIO DE ARMADO DE ARRANCADOR;39;695.221237;0.0
SDE-SIE1;SERVICIO DE REPARACION DE MOTOR;39;38.0;0.0
SEV807;SERVICIO DE C807EXPRESS;39;0.0;0.0
SF6D;KIT DE MONTAJE P/FXD EN GABINETE TIPO P5;39;218.47;0.0
SIEMENS001;5SX11257;39;3.5;0.0
SIEMENS002;5SX11167;39;3.5;0.0
SLJC463000JXD6;CIRCUIT BREAKER BUS PLUGS IP40 HOUSING GROUND 3 , 4w;39;2343.752214;0.0
SLJC464000GJXD6;CIRCUIT BREAKER BUS PLUGS IP40 PARA JXD6;39;1917.81;0.0
SN3030B1150;CENTRO DE CARGA 30CC1F150A CM;39;0.0;0.0
SWT48471GSW11;SWITCH DE PALANCA 10;39;4.416742;0.0
SWT48472GSW13;SWITCH DE PALANCA 1P;39;5.301757;0.0
SX408A1;HOUSING AS GROUND -  800 AMP PLUG-IN FOOTAGE;39;122.19;0.0
SX410A1;HOUSING AS GROUND - SX410A1 1000 AMP PLUG IN FOOTAGE;39;124.66;0.0
SX410A10F120;SENTRON BUSWAY, 1000A, 3f, 4w;39;2200.0;0.0
SX410A10PL10;SENTRON BUSWAY, 1000A, 3f, 4w;39;4306.0;0.0
SX412A1;HOUSING AS GROUND -  1200 AMP PLUG-IN;39;132.88;0.0
T4T30E;TRANSFORMADOR TRIFASICO SECO 30 KVA 480V;39;1165.0;0.0
TABLERO 1-SIE;TABLERO TRIFASICO 480V 42CC P1 MAIN 200A;39;820.96;0.0
TABLERO 4- SIE;TALBERO 3F 42CC 120/208V P1, MAIN Y BARRAS DE 400A, RAMALES 9 60A/2P;39;1060.73;0.0
TABLERO 5- SIE;TABLERO CON VARIADOR EN GABINETE PARA MOTOR 40HP 230V CON SUS PROTECCIONES;39;4504.55;0.0
TABLERO- CONTROL;TABLERO CONTROL A DISTANCIA;39;569.2;0.0
TABLERO DE CONTROL;TABLERO DE CONTROL DE MOTOR 2H 240V;39;0.0;0.0
TABLERO DOBLE;TABLERO DE DISTRIBUCION 240V;39;2863.78;0.0
TABLERO GT5;Tablero de distribucion tipo panle board monofasico, con Corte general 200A/2P e Interruptores ramales;39;1124.464917;0.0
TABLERO-1-SIE;TABLERO DE DISTRIBUCION ARMADO EN CELDA TIPO GT5 600A;39;872.19;0.0
TABLERO-2;TABLERO 150A 4H RAMALES 10 20A 3P;39;0.0;0.0
TABLERO-2 SIE;TABLERO 150A 4H RAMALES 10 20A 3P;39;1041.83;0.0
TABLERO-3 SIE;REGISTRADOR DE DATOS 4 PUNTOS;39;3000.0;0.0
TABLERO-4SIE;TIPO PANEL BOARD P1 C/BARRAS 400A, 225A 3P, 4 RAMALES;39;1081.52;0.0
TABLERO-5 SIE;TABLERO DE DISTRIBUCION TRIFASICO 240V, CON MAIN DE 300A;39;1752.73;0.0
TABLERO-GABINETE;TRASLADO DE TABLERO DE DISTRIBUCION;39;0.0;0.0
TABLERO-SIE;TABLERO GENERAL CELDA GT6;39;11319.646015;0.0
TABLERO-SUM;SUMINISTROS E INSTALACION DE REGULADOR DE REACTIVOS DE 12 ETA.;39;0.0;0.0
TABLERO-SV2;TABLERO SV2 CON EQUIPOS DE CONTROL;39;0.0;0.0
TABLERO-TRANS;TRANSFERENCIA MANUAL 630A 3F;39;2162.1;0.0
TMH-36680;TOMA HEMBRA EAGLE 222 P/EXT;39;1.053351;0.0
TMM-14843;TOMA MACHO 208717097KOB55 POLARIZADO;39;0.610677;0.0
TMM-14894;TOMA MACHO 80/K0B58 50 A;39;3.000051;0.0
TPS-2410;FUENTE 120/240/24V, 10 AMP;39;53.762062;0.0
TPS3E030500;TPS 20KA 480/277VAC, 3PH Y;39;195.83;1.0
TPS3E09100;TPS 100KVA , 480V DELTA;39;0.0;0.0
TPS3L03050;TPS 50KA 600/347VAC, 3PH Y;39;195.83;0.0
TPS3L11100;TPS 100KA 600/347VAC, 3PH Y;39;822.92;0.0
TPS3L11200;TPS 200KA 600/347VAC, 3PH Y;39;979.17;0.0
TWDNOZ485T;MODULO INTERFAZ PARA PLC TWIDO RS 485 SCHNEIDER;39;275.0;0.0
UNION 20X20;KIT UNIÓN MARIPOSA PARA PERFILES DE ALUMINIO 20X20, AUTOCONTROL;39;3.019995;0.0
UNION 40X40;KIT UNIÓN MARIPOSA PARA PERFILES DE ALUMINIO 40X40, AUTOCONTROL;39;4.399993;0.0
US2: 3TA4N8500;LUG KIT ASMY M/N FRA5/WK 32 MIN;39;116.67634;2.0
US2: BQD140;BREAKER 40A 1 P;39;18.13;0.0
US2: BQD250;BREAKER 50A 2 P 480VAC;39;35.75;0.0
US2: BQD3100;Interruptor BQD 3P 100 A 480 V AC 14 kA;39;76.56;0.0
US2: BQD390;INTERRUPTOR BQD 30 90A 480V;39;81.25;0.0
US2: CQD140;BREAKER 40A 1 P;39;18.13;0.0
US2: CQD2100;Interruptor CQD 2P 100 A 480/277V 14 kA DIN;39;63.96;0.0
US2: CQD230;Interruptor CQD 2P 30 A 480/277V 14 kA DIN;39;54.941169;5.0
US2: CQD240;BREAKER 40A 2 P;39;0.0;0.0
US2: CQD260;BREAKER 60A 2 P;39;0.0;0.0
US2: CQD270;INTERRUPTOR TERMOMAGNETICO 70A 2 P;39;85.8;0.0
US2: CQD290;BREAKER 90A 2 P;39;52.0;0.0
US2: CQD360;BREAKER 3 POLOS 60 AMP 480 V;39;88.09;1.0
US2: CQDA1;AUX SW CONTACTS 1A-1B BREAKER CQD 240VAC;39;0.0;0.0
US2: ED43B030L;BREAKER ED 30A 30  480V;39;76.85;0.0
US2: ED43B050;BREAKER ED 50A 3P  480V;39;88.4;0.0
US2: ED43B060;BREAKER ED 60A 3P  480V;39;94.25;0.0
US2: ED43B070L;BREAKER ED 70A 30  480V;39;78.65;0.0
US2: ED43B070MX;BREAKER ED 70A 3P  480V;39;81.9;0.0
US2: ED43B100MX;Interruptor ED 3P 100 A 480 V AC Terminales carga 18 kA;39;114.1;0.0
US2: ED43B125L;INTERRUPTOR 3F 125A 480V;39;375.7;0.0
US2: ED43B125MX;BREAKER ED4 125A  240/480V;39;130.0;0.0
US2: FXD63B150;BREAKER FD 3P/ 150A  600V 22KA F;39;227.501859;0.0
US2: FXD63B150L;Interruptor FD 3P, 150 A, 600 V, 22 kA, FX terminales mit;39;375.58;1.0
US2: FXD63B175L;Interruptor FD 3P 175 A 600 V 22 kA, terminales FX;39;338.77;0.0
US2: FXD63B200;BREAKER FD 3P/ 200A  600V 22KA F;39;254.160684;0.0
US2: FXD63B250;BREAKER 3F   250 A 600V;39;247.0;0.0
US2: HED43B040;BREAKER ED 3P 40A 480V;39;142.489695;0.0
US2: HEG3B125L;BREAKER EG 3P 125A 600V;39;380.0;0.0
US2: JXD23B400L;BREAKER FD 3P/ 400A  240V;39;0.0;0.0
US2: JXD63B350;Interruptor JD 3P, 350 A, 600 V 25kA FX NL;39;507.0;0.0
US2: JXD63B400;Interruptor JD 3P 400 A 600 V 25kA FX NL;39;636.27;1.0
US2: JXD63B400L;Interruptor JD 3P 400 A 600 V 25 kA, terminales FX;39;874.9;2.0
US2: LXD63B450;DISYUNTOR LD 450A 600V 3P;39;0.0;0.0
US2: LXD63B500;Interruptor LD 3P 500 A 600 V 25kA FX NL;39;661.46;0.0
US2: LXD63B600;Interruptor LD 3P 600 A 600 V 25kA FX NL;39;674.42;1.0
US2: LXD63B600L;Interruptor LD 3P 600 A 600 V 25 kA, terminales FX;39;566.536156;0.0
US2: NXD63B120;Interruptor ND 3P, 1200 A, 600 V 25kA FX NL;39;1703.96;0.0
US2: QF120A;BREAKER 20A 1 P 120V 10K QPF2;39;32.68;962.0
US2: QJ22B200;INTERRUPTOR QJ 200A 2P 240 V;39;64.996691;0.0
US2: QJ23B100L;INTERRUPTOR QJ 100A 3P 230 V;39;161.876107;0.0
US2: QJ23B125L;INTERRUPTOR QJ 125A 3P 230 V;39;131.95;0.0
US2: QJ23B150;INTERRUPTOR QJ 150A 3P 240 V;39;130.0;0.0
US2: QJ23B175L;INTERRUPTOR QJ 175A 3P 230 V;39;152.75;0.0
US2: QJ23B200L;INTERRUPTOR QJ 200A 3P 240 V;39;126.75;0.0
US2: QJ23B225L;INTERRUPTOR 3F 225A 140V;39;130.0;0.0
US2: QR23B150L;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 150 A 3 polos (10 kA a 240 V). Características especiales:;39;0.0;0.0
US2: QR23B150MX;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 150 A 3 polos (10 kA a 240 V). Características especiales: Sin;39;126.74993;0.0
US2: QR23B200L;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 200 A 3 polos (10 kA a 240 V). Características especiales:;39;0.0;0.0
US2: QR23B200MX;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 200 A 3 polos (10 kA a 240 V). Características especiales: Sin;39;126.75;0.0
US2: QR23B225L;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 225 A 3 polos (10 kA a 240 V). Características especiales:;39;199.3;0.0
US2: QSA2020SPD;PARARRAYOS RESIDENCIAL;39;0.0;0.0
US2: SLBD;KIT DE MONTAJE S5 P/BL/BQD;39;0.0;0.0
US2: TA1FD350A;CONECTOR P/FXD (Bloqueado);39;2.599993;0.0
US2: TA1Q300;BORNE PARA CONEXION P INTERRUPTOR;39;0.000345;0.0
US2: TA2J6500;BORNE PARA JXD/LXD TA2J6500;39;0.670015;0.0
US2:3TA1QR300;3TA1QR300 QR AL 3PC KIT;39;7.97;10.0
US2:B2100;Interruptor 100 A 2P 120/240 V 10K  BL10 K AIC;39;12.87;1.0
US2:BQD120;Interruptor BQD 1P 20 A 277 V AC 14 kA;39;24.37;0.0
US2:BQD215;INTERRUPTOR 2P-15A 480Y/277V PBD;39;0.0;0.0
US2:BQD230;INTERRUPTOR 2P-30A 480Y/270V PBD;39;0.0;0.0
US2:BQD250;Interruptor BQD 2P 50 A 480 V AC 14 kA;39;57.69;0.0
US2:BQD270;BREAKER BQD 2P 70A 480/277V;39;0.0;0.0
US2:BQD290;BREAKER BQD 2P 90A 480VAC;39;58.500255;0.0
US2:BQD315;Interruptor BQD 3P 15 A 480 V AC 14 kA;39;75.857579;4.0
US2:BQD320;Interruptor BQD 3P 20 A 480 V AC 14 kA;39;68.104265;8.0
US2:BQD330;Interruptor BQD 3P 30 A 480 V AC 14 kA;39;69.0;6.0
US2:BQD340;Interruptor BQD 3P 40 A 480 V AC 14 kA;39;77.38;3.0
US2:BQD350;36 Interruptor BQD 3P 50 A 480 V AC 14 kA;39;73.96;0.0
US2:BQD360;Interruptor BQD 3P 60 A 480 V AC 14 kA;39;75.21;1.0
US2:BQD370;Interruptor BQD 3P 70 A 480 V AC 14 kA;39;73.38;0.0
US2:BQD380;Interruptor BQD 3P 80 A 480 V AC 14 kA;39;76.17;0.0
US2:BQD390;INTERRUPTOR BQD 30 90A 480V;39;81.25;0.0
US2:CJ22B150L;BREAKER QJ 150A 2P 240V;39;49.400072;0.0
US2:CJ23B150L;INTERRUPTOR 3F 150A 240V;39;157.249503;0.0
US2:CQD220;Interruptor CQD 2P 20 A 480/277V 14 kA DIN;39;54.828794;6.0
US2:CQD250;Interruptor CQD 2P 50 A 480/277V 14 kA DIN;39;55.46;0.0
US2:CQD280;INTERRUPTOR TERMOMAG. CQD 80A 2P 480V;39;52.0;0.0
US2:CQD3100;Interruptor CQD 3P 100 A 480/277V 14 kA DIN;39;88.74;7.0
US2:CQD315;INTERRUPTOR TERMOMAG. CQD 15A 3P 480V;39;60.77;0.0
US2:CQD320;Interruptor CQD 3P 20 A 480/277V 14 kA DIN;39;81.495249;5.0
US2:CQD325;Interruptor CQD 3P 25 A 480/277V 14 kA DIN;39;128.0;1.0
US2:CQD330;Interruptor CQD 3P 30 A 480/277V 14 kA DIN;39;75.971596;8.0
US2:CQD340;Interruptor CQD 3P 40 A 480/277V 14 kA DIN;39;89.49;0.0
US2:CQD350;Interruptor CQD 3P 50 A 480/277V 14 kA DIN;39;84.358889;2.0
US2:CQD360;Interruptor CQD 3P 60 A 480/277V 14 kA DIN;39;82.953915;1.0
US2:CQD370;Interruptor CQD 3P 70 A 480/277V 14 kA DIN;39;89.22;2.0
US2:CQD380;Interruptor CQD 3P 80 A 480/277V 14 kA DIN;39;86.59;0.0
US2:CQD390;Interruptor CQD 3P 90 A 480/277V 14 kA DIN;39;62.800363;0.0
US2:E0204ML1060S;Siemens Energy Management uso residencial, carga centros: Circuito pequeño (2-10). Submarca: Tipo de centros de carga: 1: Aplicación: Residencial: Tensión nominal: 120/240 V Intensidad nominal:;39;15.6;0.0
US2:ED43B020L;BREAKER ED 20A 3P  480V;39;88.4;0.0
US2:ED43B100 MX;Interruptor ED 3P 100 A 480 V AC Terminales carga 18 kA;39;81.9;0.0
US2:FXD63B125;INTERRUPTOR FD 3P 125A 600V;39;0.0;0.0
US2:FXD63B200;INTERRUPTOR FD 3P 200A 600V;39;0.0;0.0
US2:FXD63B200L;Interruptor FD 3P, 200 A, 600 V, 22 kA, FX terminales mit;39;340.275;0.0
US2:FXD63B225;INTERRUPTOR 3F, 225A,600V;39;249.55;0.0
US2:FXD63B225L;Interruptor FD 3P 225 A 600 V 22 kA, terminales FX;39;337.37;1.0
US2:FXD63B250;Interruptor FD 3P 250 A 600 V 22 kA, FX NL;39;301.6;0.0
US2:FXD63B250L;Interruptor FD, 3P, 250 A, 600 V, 22 kA, FX terminales mit;39;362.36;1.0
US2:JXD23B300;BREAKER JD 3P/ 300A  600V 25KA FX NL;39;548.91;0.0
US2:JXD63B300;Interruptor JD 3P, 300 A, 600 V 25kA FX NL;39;628.67;1.0
US2:JXD63B350;Interruptor JD 3P, 350 A, 600 V 25kA FX NL;39;674.272974;1.0
US2:KSQRDBA;KIT DE MONTAJE;39;129.84;0.0
US2:LMXD63B700;INTERRUPTOR LMD 3F 700A;39;0.0;0.0
US2:LMXD63B800;Interruptor LMD 3P, 800 A, 600 V 25kA FX NL;39;1122.11;0.0
US2:LXD63B450L;DISYUNTOR LxD 450A 600V 3P;39;0.0;0.0
US2:MS16;KIT TORNILLO JD;39;2.28;2.0
US2:MSE6;KIT TORNILLO ED;39;3.900042;5.0
US2:MSF6;KIT TORNILLO FXD;39;2.925714;0.0
US2:MSJ6;KIT TORNILLO JD;39;5.18;0.0
US2:MSLMD;JUEGO DE TORNILLOS;39;3.57;0.0
US2:NXD63B100;BREAKER NXD 3P 1000A 600V;39;1678.0;0.0
US2:Q140;BREAKER QP 1P 40A 240V;39;5.53;12.0
US2:QJ22B225;INTERRUPTOR QJ 225A 2P 240 V;39;0.0;0.0
US2:QR22B125MX;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 125 A 2 polos (10 kA a 240 V). Características especiales: Sin;39;0.0;0.0
US2:QR22B150L;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 150 A 2 polos (10 kA a 240 V). Características especiales:;39;0.0;0.0
US2:QR22B175L;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 175 A 2 polos (10 kA a 240 V). Características especiales:;39;139.87;0.0
US2:QR22B200L;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 200 A 2 polos (10 kA a 240 V). Características especiales:;39;65.975;0.0
US2:QR22B250MX;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 250 A 2 polos (10 kA a 240 V). Características especiales: Sin;39;129.17;1.0
US2:QR23B100MX;"""Siemens baja tensión; caja moldeada, interruptor con termo- magnético, disparo. Tamaño QR estándar 40 C, interruptor. 100 A 3 polos (10 kA a 240 V). Características especiales: Sin terminales""";39;159.34;0.0
US2:QR23B150L;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 150 A 3 polos (10 kA a 240 V). Características especiales:;39;126.75;0.0
US2:QR23B175L;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 175 A 3 polos (10 kA a 240 V). Características especiales:;39;195.47;0.0
US2:QR23B200L;Siemens Low Voltage, var. moldeada caja, interruptor automático con disparo termomagnético. QR tamaño estándar 40C, interruptor. 200 A 3 polos (10 kA a 240 V). Características especiales:;39;206.36;1.0
US2:QR2N1F;CAJA PARA INTERR QR NEMA 1;39;0.0;0.0
US2:S01MN64A;Bobina de disparo Breaker MD/ND/PD/RD 120VAC ST/AUX;39;300.0;0.0
US2:S1224L3125;CENTRO DE CARGA 12CC 3F 125A;39;0.0;0.0
US2:S2024L1125;CENTRO DE CARGA 20CC 1F S/M 125A;39;65.0;0.0
US2:S2442B3150;Siemens Low Voltage serie ES centro de carga. instalado de fábrica Interruptor principal con 24 espacios de 1 pulgada para un máximo de 42 circuitos. Trifásico 4 hilos Valor nominal del sistema;39;359.05;0.0
US2:S2442L3200;Siemens Low Voltage serie ES centro de carga. Terminal principal con 24 espacios de 1 pulg. para un máx. de 42 circuitos. Trifásico 4 hilos Valor nominal del sistema 120/240 V o 120/208 V (200;39;93.81;0.0
US2:S3030B1100;CAJA MONOFASICA, 30 CKT MB100A;39;97.27;0.0
US2:S3040B1200;CAJA MONOFASICA, 30 CKT C/M 1F/3H 200A;39;143.33;0.0
US2:S3054B3125;Siemens Low Voltage serie ES centro de carga. instalado de fábrica Interruptor principal con 30 espacios de 1 pulgada para un máximo de 54 circuitos. Trifásico 4 hilos Valor nominal del sistema;39;350.8544;0.0
US2:S3054B3200;Siemens Low Voltage serie ES centro de carga. instalado de fábrica Interruptor principal con 30 espacios de 1 pulgada para un máximo de 54 circuitos. Trifásico 4 hilos Valor nominal del sistema;39;350.8544;0.0
US2:S3054L3200;CENTRO DE CARGA 30CC S/M 3F/4H 200A;39;106.0;0.0
US2:S4242B3225;Siemens Low Voltage serie ES centro de carga. instalado de fábrica Interruptor principal con 42 espacios de 1 pulgada para un máximo de 42 circuitos. Trifásico 4 hilos Valor nominal del sistema;39;535.250176;2.0
US2:S4242B3250;CENTRO DE CARGA 42CC C/M 3F/4H 250A;39;0.0;0.0
US2:S4260B3225;CENTRO DE CARGA 42CC S/M 3F/3H 125A;39;0.0;0.0
US2:S4260L3225;Siemens Low Voltage serie ES centro de carga. Terminal principal con 42 espacios de 1 pulg. para un máx. de 60 circuitos. Trifásico 4 hilos Valor nominal del sistema 120/240 V o 120/208 V (225;39;143.650306;2.0
US2:S4260L325;CAJA TIPO RESIDENCIAL 42cc;39;94.61;0.0
US2:SLEC441250GED4;SENTRON, trifásico 4 hilos, 100%, neutro (15-125 A) 480V (125A);39;3375.26;0.0
US2:SLFC462500FXD6;Siemens Low Voltage Canalización Cajas de derivación SENTRON, SENTRON cajas deriv. int.autom. trif., 4 hilos, 100%, neutr. 250 A son modelos de distribución eléctrica como canalización. Conector;39;2389.245604;0.0
US2:SMND;KIT DE MONTAJE P/NXD SIMPLE S5;39;254.849306;0.0
US2:SN1224L1125;Siemens Low Voltage, variante conectable preparada para neutro, serie Standard de centro de carga ensamblado. Terminal principal con 12 espacios 1 in para un máximo de 24 circuitos. Sistema;39;38.539621;0.0
US2:SN2448B1150;Siemens Low Voltage, variante conectable preparada para neutro, serie Standard de centro de carga ensamblado. Interruptor principal con 24 espacios 1 in para un máximo de 48 circuitos. Sistema;39;195.69;1.0
US2:SQRD;KIT DE MONTAJE;39;0.0;0.0
US2:T1Q300;BORNE PARA  QJ;39;1.95;0.0
US2:TA1FD350A;CONECTOR P/ FD;39;2.599998;0.0
US2:TA236500;BORNE PARA  JXD/LXD;39;4.549994;0.0
US2:TA2J6500;BORNE PARA  JXD/LXD;39;13.746003;30.0
US2:TA3K500;CONTECTOR PARA INTERRUPTOR LMXD;39;39.912317;3.0
US2:W0303ML3100;ENVOLV. 3 CIRC. ATORNILLADO 3P4W 100 A N3R;39;56.58;0.0
USA:EB3225S;CAJA NEMA P/QJ;39;119.8;0.0
USA:ECGB202;KIT TIERRA PANEL;39;7.570015;0.0
USA:F6N1S;CAJA PARA INTERRUPTOR FXD;39;135.5;0.0
USA:MBK100A;KIT MAIN 100A 2P;39;14.61;0.0
USA:MBK175A;KIT MAIN 175 A 2P;39;55.13;0.0
USA:MBKBFA;KIT P1 BL/BQD/ NGB BACK FED MAIN BREAKER;39;0.0;0.0
USA:MBKBL3;KIT MAIN BL;39;37.0;0.0
USA:MBKFD3;KIT P1 FD MAIN BREAKER;39;62.61;0.0
USA:MBKFD3A;KIT P1 FD MAIN BREAKER;39;62.61;0.0
USA:P1E30MC250CT;PANEL DE DISTRIBUCION 30CC, 250A SIN MAIN.;39;229.16;0.0
USA:P1E42MC250CT;PANEL DE DISTRIBUCION 42CC, 250A CON MAIN.;39;0.0;0.0
USA:SBLBD;KIT DE MONTAJE S5 P/BL/BQD;39;85.402087;3.0
USA:SE6D;KIT DE MONTAJE P5 DOBLE;39;148.06;0.0
USA:SF6D;MONTAJE DUPLEX P/ FXD;39;218.47;0.0
USA:SJ2D;KIT DE MONTAJE;39;188.36;1.0
USA:SL6D;KIT DE MONTAJE LXD P5;39;201.86;0.0
USA:SLM1D;KIT DE MONTAJE P5 P/ LMXD;39;220.27;0.0
USA:SQJD;KIT DE MONTAJE DOBLE QJ PARA PANEL BOARD;39;117.28;0.0
VM96-4;Enclavamiento mecánico para contactores ABB;39;9.0;2.0
